"SampleID","Date","Al","Alr","As","B","Br","Ba","Be","Car","Cd","Co","Cr","Cu","Fe","Fer","Fer.1","Kr","Lir","Mgr","Mn","Mnr","Mo","Nar","Ni","P","Pb","S","Sr","S.1","Sb","Se","Si","Sir","Sir.1","Sn","Srr","Ti","Tl","Zn","Znr","SAMPLING_DATE","SITE","SAMPLE_DESCRIPTOR","FIELD.REP","DIGEST_DATE","OES_DATE","ICP_NUMBER","LAB.DUPLICATE","LAB.SPIKE","ICP.DUPLICATE","ICP.SPIKE","DRY_MASS"
"63","12/2/2021",44.19,53.38,0.16,0.115,0.111,1.363,-0.634,654.7,0.012,0.034,0.069,1.865,56.17,72.47,73.33,25.77,0.087,31.88,23.69,31.86,0.012,2.682,0.043,8.7,0.285,13.23,16.44,13.77,-0.001,0.031,5.173,6.043,6.049,0.038,1.159,2.283,-0.041,2.56,2.947,"9-Sep-21","GC","FILA",6,"22-Nov-21","12/2/2021","63",NA,NA,NA,NA,0.547
"64","12/2/2021",79.57,102.8,0.132,25.24,29.52,29.51,-0.554,576.3,0.018,0.063,0.072,2.333,61.32,80.01,81.08,41.37,0.103,33.35,13.57,16.54,0.011,70.86,0.052,5.522,0.348,23.96,29.34,24.35,-0.003,0.02,6.474,7.456,7.48,0.033,1.572,2.612,-0.025,25.22,30.59,"22-Sep-21","BG","EPIL",1,"22-Nov-21","12/2/2021","64",NA,NA,NA,NA,0.32
"66","12/2/2021",57.85,72.73,0.035,27.63,32.74,32.57,-0.469,485.3,0.009,0.051,0.051,1.21,41.6,50.59,50.89,39.58,0.072,23.67,7.629,8.813,0.008,75.6,0.035,4.4,0.194,11.59,14.39,12.05,0,0.013,6.11,7.113,7.148,0.026,1.392,1.879,-0.018,26.89,31.92,"22-Sep-21","BG","EPIL",2,"22-Nov-21","12/2/2021","66",NA,NA,NA,NA,0.2435
"67","12/2/2021",52.87,64.9,0.025,25,28.99,29.77,-0.466,482.2,0.007,0.047,0.048,1.043,40.44,46.8,48.79,35.89,0.068,23.16,6.909,7.911,0.006,67.69,0.032,4.558,0.179,9.799,12.51,10.63,0,0.008,5.997,6.782,6.916,0.026,1.343,1.881,-0.015,24.47,29.02,"22-Sep-21","BG","EPIL",3,"22-Nov-21","12/2/2021","67",NA,NA,NA,NA,0.2629
"68","12/2/2021",47.25,57.53,0.01,27.96,32.53,33.06,-0.383,396.7,0.005,0.046,0.044,0.763,34.07,40.25,40.49,37.49,0.058,19.73,4.418,5.016,0.005,74.17,0.026,3.417,0.126,7.375,8.702,7.448,-0.001,0.009,5.25,6.065,6.107,0.019,1.249,1.646,-0.012,26.84,31.88,"22-Sep-21","BG","EPIL",4,"22-Nov-21","12/2/2021","68",NA,NA,NA,NA,0.2171
"69","12/2/2021",100,132.4,0.114,24.75,28.94,29.22,-0.978,1012,0.017,0.067,0.099,2.341,79.67,111.2,113.6,49.3,0.148,52.34,10.66,12.87,0.013,70.65,0.065,8.739,0.336,21.16,26.5,21.99,-0.007,0.014,6.463,7.59,7.628,0.06,2.457,4.016,-0.026,25.18,30.33,"22-Sep-21","BG","EPIL",5,"22-Nov-21","12/2/2021","69",NA,NA,NA,NA,0.6281
"70","12/2/2021",69.4,88.99,0.103,0.518,0.636,2.152,-1.471,1507,0.019,0.043,0.079,1.925,69.15,96.27,97.86,85.1,0.162,57.16,26.1,36.87,0.025,7.596,0.047,20.15,0.277,73.94,97.31,77.92,0.009,0.053,3.231,3.778,3.751,0.087,2.895,2.46,-0.055,3.762,4.55,"22-Sep-21","BG","FILA",3,"22-Nov-21","12/2/2021","70",NA,NA,NA,NA,0.9606
"71","12/2/2021",52.93,65.33,-0.007,32.44,37.52,36.82,-0.666,685.2,0.007,0.051,0.044,0.902,34.08,40.59,40.59,40.31,0.068,22.45,4.875,5.497,0.008,85.29,0.029,3.392,0.153,8.362,11.09,9.317,0.001,0.012,5.574,6.273,6.516,0.037,1.807,1.639,-0.018,30.04,36.21,"22-Sep-21","BN","EPIL",1,"22-Nov-21","12/2/2021","71",NA,NA,NA,NA,0.1557
"73","12/2/2021",46.34,57.56,-0.003,25.9,30.4,30.18,-0.605,621.4,0.007,0.044,0.039,0.848,30.49,36.82,36.76,36.67,0.064,20.3,5.288,6.138,0.007,70.64,0.027,3.617,0.14,9.533,12.49,10.45,0.002,0.011,4.871,5.563,5.745,0.032,1.551,1.402,-0.016,24.22,29.44,"22-Sep-21","BN","EPIL",2,"22-Nov-21","12/2/2021","73",NA,NA,NA,NA,0.5385
"74","12/2/2021",91.15,119.5,0.071,27.08,32.12,31.12,-1.193,1228,0.015,0.061,0.082,1.975,65.57,89.06,90.46,49.5,0.138,46.53,10.77,13.22,0.015,77.96,0.057,7.654,0.321,19.34,25.59,21.1,0,0.021,6.625,7.618,7.671,0.072,2.698,3.242,-0.028,26.23,32.16,"22-Sep-21","BN","EPIL",3,"22-Nov-21","12/2/2021","74",NA,NA,NA,NA,0.2443
"75","12/2/2021",91.03,119.6,0.059,26.08,30.62,29.55,-1.691,1734,0.017,0.059,0.074,2.056,62.12,84.2,85.47,51.9,0.153,52.55,13.48,17.21,0.02,76.02,0.051,9.266,0.308,26.57,34.09,28.09,0.006,0.034,6.249,7.291,7.286,0.102,3.718,3.059,-0.04,24.74,30.22,"22-Sep-21","BN","EPIL",4,"22-Nov-21","12/2/2021","75",NA,NA,NA,NA,0.6562
"76","12/2/2021",42.37,51.97,-0.02,31.52,37.32,35.94,-0.558,572.3,0.005,0.045,0.032,0.656,22.43,26.63,26.54,38.98,0.052,16.54,4.302,4.951,0.006,81.06,0.023,2.99,0.107,8.686,11.53,9.619,0.002,0.015,4.814,5.527,5.599,0.029,1.497,1.035,-0.015,29.07,36.38,"22-Sep-21","BN","EPIL",5,"22-Nov-21","12/2/2021","76",NA,NA,NA,NA,0.1788
"77","12/2/2021",86.87,116.1,0.228,0.233,0.289,2.102,-1.248,1287,0.018,0.046,0.096,2.331,84.03,119.4,122.1,52.31,0.159,56.08,17.38,22.2,0.021,5.237,0.069,10.5,0.381,40.76,53.26,42.63,-0.001,0.026,5.555,6.419,6.402,0.078,2.402,3.743,-0.04,4.943,5.833,"22-Sep-21","BN","FILA",1,"22-Nov-21","12/2/2021","77",NA,NA,NA,NA,0.9788
"78","12/2/2021",59.32,73.01,0.099,0.264,0.299,1.664,-0.955,982.9,0.018,0.043,0.066,1.838,57.29,74.93,75.78,40.38,0.112,39.65,19.2,24.54,0.016,3.689,0.056,8.16,0.256,33.96,44.33,35.89,-0.001,0.036,5.004,5.813,5.823,0.057,1.767,2.513,-0.038,4.964,5.862,"22-Sep-21","BN","FILA",2,"22-Nov-21","12/2/2021","78",NA,NA,NA,NA,0.5798
"79","12/2/2021",55.23,67.92,0.042,0.098,0.118,1.767,-1.224,1255,0.012,0.028,0.058,1.243,55.77,72.31,73,28.13,0.117,40.25,11.11,13.54,0.016,7.754,0.045,7.393,0.217,26.25,34.28,28.15,0.001,0.029,4.798,5.57,5.57,0.073,2.216,2.464,-0.029,2.926,3.422,"22-Sep-21","BN","FILA",3,"22-Nov-21","12/2/2021","79",NA,NA,NA,NA,0.7102
"80","12/2/2021",63.97,80.72,0.074,0.076,0.08,1.717,-1.181,1213,0.012,0.029,0.065,1.521,60.47,79.57,80.6,36.68,0.121,43.23,12.7,15.78,0.018,3.629,0.044,8.397,0.249,29.57,37.73,31.1,0.003,0.028,5.267,6.01,6.018,0.07,2.203,2.614,-0.032,3.267,3.752,"22-Sep-21","BN","FILA",4,"22-Nov-21","12/2/2021","80",NA,NA,NA,NA,0.6627
"81","12/2/2021",61.19,75.94,0.066,0.127,0.147,1.753,-1.253,1286,0.016,0.029,0.056,1.564,56.9,74,74.68,49.98,0.124,41.15,14.8,18.3,0.019,2.967,0.041,8.732,0.258,40.83,52.66,42.52,0.006,0.028,5.112,5.866,5.864,0.075,2.2,2.357,-0.036,3.441,4.027,"22-Sep-21","BN","FILA",5,"22-Nov-21","12/2/2021","81",NA,NA,NA,NA,0.6404
"82","12/2/2021",101.2,134.9,0.36,23.72,27.9,26.94,-1.353,1397,0.031,0.07,0.104,4.592,84.02,127.5,130.9,52.34,0.167,48.31,25.64,36.19,0.025,68.86,0.071,8.892,0.596,24.57,33.38,27.5,-0.003,0.023,4.905,5.681,5.659,0.09,2.246,4.976,-0.051,24.01,30.37,"22-Sep-21","DL","EPIL",1,"22-Nov-21","12/2/2021","82",NA,NA,NA,NA,0.6513
"83","12/2/2021",57.45,70.77,0.158,27.35,31.28,31.63,-0.543,562.4,0.012,0.052,0.056,2.253,48.94,60.08,60.61,39.21,0.077,21.8,14.22,16.99,0.011,72.28,0.034,4.014,0.3,13.01,16.01,13.37,-0.001,0.017,5.74,6.576,6.638,0.032,1.177,2.456,-0.027,26.08,31.18,"22-Sep-21","DL","EPIL",2,"22-Nov-21","12/2/2021","83",NA,NA,NA,NA,0.2632
"84","12/2/2021",48.48,58.04,0.084,27.4,31.56,31.76,-0.438,453.2,0.008,0.046,0.044,1.657,37.9,44.9,45.22,37.12,0.062,17.56,7.659,8.876,0.008,72.18,0.027,2.396,0.222,7.921,10.44,8.823,-0.002,0.009,4.972,5.667,5.769,0.026,1.059,2.016,-0.017,25.92,31.49,"22-Sep-21","DL","EPIL",3,"22-Nov-21","12/2/2021","84",NA,NA,NA,NA,0.1883
"85","12/2/2021",41.64,49.97,0.071,28.67,32.89,33.75,-0.447,460.7,0.008,0.047,0.039,1.341,30.83,36.69,36.64,35.73,0.053,14.41,11.14,12.66,0.008,74.25,0.023,2.68,0.181,9.789,12.33,10.36,0,0.016,4.642,5.29,5.346,0.024,1.045,1.492,-0.023,27.56,33.42,"22-Sep-21","DL","EPIL",4,"22-Nov-21","12/2/2021","85",NA,NA,NA,NA,0.177
"86","12/2/2021",31.33,36.9,0.011,30.68,36.08,35.9,-0.201,207.9,0.003,0.042,0.025,0.628,15.38,17.54,17.49,34.26,0.03,7.977,6.205,7.044,0.003,79.12,0.013,1.812,0.09,4.836,5.938,5.025,0.001,0.004,4.435,5.02,5.119,0.008,0.829,0.795,-0.013,28.55,35.04,"22-Sep-21","DL","EPIL",5,"22-Nov-21","12/2/2021","86",NA,NA,NA,NA,0.0774
"87","12/2/2021",29.85,35.39,-0.022,32.45,37.45,37.57,-0.367,375,0.004,0.043,0.023,0.446,10.16,11.39,11.31,35.52,0.03,8.218,6.569,7.509,0.004,81.99,0.014,1.779,0.056,4.836,5.876,5.034,0.005,0.01,3.943,4.446,4.537,0.017,1.141,0.442,-0.016,29.79,35.79,"22-Sep-21","GR","EPIL",1,"22-Nov-21","12/2/2021","87",NA,NA,NA,NA,0.088
"88","12/2/2021",30.35,35.24,-0.016,32.79,38.32,38.49,-0.242,248.1,0.003,0.042,0.024,0.364,10.2,11.41,11.31,34.23,0.025,6.991,6.982,7.902,0.004,83.57,0.012,1.9,0.053,3.942,4.891,4.166,0.004,0.005,4.275,4.821,4.976,0.01,0.954,0.452,-0.013,30.56,37.08,"22-Sep-21","GR","EPIL",4,"22-Nov-21","12/2/2021","88",NA,NA,NA,NA,0.0705
"3","12/7/2021",32.75,40.66,-0.004,29.27,33.97,33.9,-0.439,448.8,0.004,0.039,0.029,0.616,15.7,17.86,17.75,33.94,0.035,10.13,9.436,10.97,0.006,77.76,0.016,2.955,0.087,7.276,8.237,7.38,0.005,0.003,5.895,6.679,6.798,0.022,1.198,0.683,-0.019,27.13,31.59,"22-Sep-21","GR","EPIL",5,"3-Dec-21","12/7/2021","3",NA,NA,NA,NA,0.1288
"4","12/7/2021",7.767,9.035,0.086,0.422,0.511,0.375,-0.242,247.3,0.003,0.005,0.013,0.421,12.3,13.75,13.72,131.2,0.02,10.71,7.383,8.456,0.009,4.396,-0.003,10.46,0.02,80.22,95.09,80.92,0.005,0.01,4.299,5.056,5.017,0.01,0.415,0.441,-0.014,0.634,0.7,"22-Sep-21","GR","FILA",2,"3-Dec-21","12/7/2021","4",NA,NA,NA,NA,0.2375
"5","12/7/2021",14.27,16.87,0.094,0.146,0.158,0.568,-0.26,268.1,0.004,0.015,0.023,1.08,32.02,36.78,36.92,31.85,0.029,11.21,8.596,9.691,0.007,1.71,0.016,5.419,0.458,21.94,26.18,22.14,0.005,0.004,4.419,5.096,5.052,0.014,0.438,0.934,-0.017,1.335,1.47,"22-Sep-21","GR","FILA",3,"3-Dec-21","12/7/2021","5",NA,NA,NA,NA,0.2945
"6","12/7/2021",16.59,19.26,0.103,0.224,0.244,0.495,-0.175,182,0.003,0.013,0.034,0.563,28.89,32.87,32.96,48.32,0.028,13.25,6.317,7.015,0.007,1.899,0.012,9.404,0.077,38.83,46.02,38.88,0,0.005,4.312,4.872,4.838,0.007,0.325,1.197,-0.011,0.916,1.002,"22-Sep-21","GR","FILA",5,"3-Dec-21","12/7/2021","6",NA,NA,NA,NA,0.2607
"8","12/7/2021",64.39,83.42,0.049,26.45,30.55,31.41,-0.592,611,0.009,0.05,0.06,1.418,46.73,57.62,58,38.69,0.082,27.41,5.802,6.591,0.008,73.48,0.039,5.155,0.223,12.61,15,13,0,0.003,7.622,8.858,8.838,0.033,1.581,2.108,-0.017,26.31,30.5,"13-Oct-21","BN","EPIL",1,"3-Dec-21","12/7/2021","8",NA,NA,NA,NA,0.2702
"9","12/7/2021",68.68,91.32,0.062,23.42,27.33,27.55,-0.573,593.3,0.009,0.05,0.066,1.508,53.75,69.03,69.76,38.06,0.094,31.78,7.08,8.275,0.007,66.53,0.043,5.559,0.248,11.47,13.54,11.84,-0.003,-0.002,7.725,9.012,8.992,0.033,1.481,2.459,-0.016,23.13,27.2,"13-Oct-21","BN","EPIL",2,"3-Dec-21","12/7/2021","9",NA,NA,NA,NA,0.3379
"10","12/7/2021",51.91,66.57,0.011,23.46,27.12,27.36,-0.896,917.8,0.007,0.04,0.045,0.953,35.56,43.47,43.51,34.87,0.079,26.26,6.347,7.382,0.009,66.03,0.028,5.078,0.167,11.77,15.22,13.37,0.005,0.01,7.064,8.302,8.285,0.051,1.972,1.654,-0.022,22.15,25.95,"13-Oct-21","BN","EPIL",3,"3-Dec-21","12/7/2021","10",NA,NA,NA,NA,0.3291
"11","12/7/2021",47.63,59.12,-0.005,25.66,29.67,29.65,-0.796,815.2,0.006,0.04,0.039,0.78,28.47,34,33.95,35,0.067,21.89,6.286,7.264,0.009,70.39,0.025,4.458,0.137,11.94,14.07,12.35,0.005,0.005,6.955,8.154,8.144,0.044,1.815,1.348,-0.019,23.6,27.71,"13-Oct-21","BN","EPIL",4,"3-Dec-21","12/7/2021","11",NA,NA,NA,NA,0.2703
"12","12/7/2021",52.9,66.98,0.018,26.22,30.65,30.54,-0.669,686.8,0.007,0.044,0.045,0.938,34.44,41.82,41.86,38.64,0.071,22.55,7.189,8.525,0.008,71.82,0.029,5.081,0.164,11.88,14.72,12.87,0.003,0.004,7.644,8.968,8.95,0.038,1.59,1.576,-0.02,24.78,29.23,"13-Oct-21","BN","EPIL",5,"3-Dec-21","12/7/2021","12",NA,NA,NA,NA,0.2638
"14","12/7/2021",35.5,42.99,0.008,26.32,30.67,32.25,-0.125,131.3,0.003,0.038,0.031,0.56,21,23.91,23.82,31.24,0.034,10.54,3.062,3.384,0.002,69.11,0.019,1.596,0.095,3.819,4.432,3.824,-0.001,0,5.159,5.998,5.991,0.004,0.732,0.925,-0.01,26.26,30.09,"13-Oct-21","BN","EPIP",1,"3-Dec-21","12/7/2021","14",NA,NA,NA,NA,0.0853
"15","12/7/2021",34.06,41.36,-0.013,31.45,37.13,37.81,-0.066,69.24,0.001,0.038,0.028,0.321,12.81,14.4,14.37,34.89,0.025,7.199,2.424,2.665,0.001,82.28,0.013,1.399,0.057,3.045,3.415,2.992,0,-0.008,5.187,6.006,5.978,0.001,0.732,0.548,-0.009,30.28,35.33,"13-Oct-21","BN","EPIP",4,"3-Dec-21","12/7/2021","15",NA,NA,NA,NA,0.054
"16","12/7/2021",48.85,61.85,0.124,0.474,0.572,1.398,-0.864,888.1,0.011,0.035,0.059,1.157,58.77,77.81,78.67,79.11,0.102,35.88,15.14,18.8,0.017,4.463,0.043,9.727,0.21,59.85,75.05,62.01,0.002,0.021,5.513,6.504,6.418,0.052,1.573,2.457,-0.028,3.433,3.892,"13-Oct-21","BN","FILA",1,"3-Dec-21","12/7/2021","16",NA,NA,NA,NA,0.7462
"17","12/7/2021",16.26,19.26,0.065,0.394,0.446,0.56,-0.266,273.5,0.005,0.011,0.019,0.512,19.13,21.87,21.88,112.5,0.031,13.25,10.01,11.51,0.007,2.323,0.001,8.993,0.075,71.07,84.58,71.88,0.002,0.013,4.598,5.296,5.224,0.012,0.54,0.762,-0.018,1.212,1.332,"13-Oct-21","BN","FILA",4,"3-Dec-21","12/7/2021","17",NA,NA,NA,NA,0.2499
"18","12/7/2021",36.4,44.6,0.099,0.268,0.301,0.827,-0.3,311.8,0.006,0.016,0.039,0.907,38.62,46.51,46.84,103.1,0.059,22.21,6.768,7.774,0.008,2.654,0.016,9.135,0.136,62.55,76.64,63.71,-0.001,0.005,5.755,6.696,6.648,0.017,0.643,1.691,-0.014,1.948,2.146,"13-Oct-21","BN","FILA",NA,"3-Dec-21","12/7/2021","18",NA,NA,NA,NA,0.3264
"19","12/7/2021",52.33,67.64,0.106,29.34,34.35,33.58,-0.571,587.8,0.014,0.052,0.049,1.816,37.51,46.21,46.39,39.14,0.068,18.45,18.87,24.21,0.014,78.21,0.033,5.646,0.236,13.02,15.76,13.64,0.003,0.007,6.851,8.025,7.987,0.033,1.287,1.783,-0.03,27.63,33.11,"13-Oct-21","DL","EPIL",1,"3-Dec-21","12/7/2021","19",NA,NA,NA,NA,0.2288
"22","12/7/2021",56.39,72.21,0.118,28.96,33.8,33.61,-0.542,559.3,0.012,0.05,0.054,1.925,42.82,52.15,52.51,39.7,0.073,19.94,14.31,17.29,0.012,78.38,0.029,5.374,0.252,13.85,16.06,13.94,-0.001,0.012,6.203,7.147,7.106,0.033,1.212,2.105,-0.025,27.89,32.32,"13-Oct-21","DL","EPIL",2,"3-Dec-21","12/7/2021","22",NA,NA,NA,NA,0.2371
"23","12/7/2021",64.61,83.66,0.155,28.47,33.03,32.81,-0.675,696.4,0.017,0.056,0.064,2.623,51.01,64.6,65.29,41.13,0.09,25.03,20.49,26.59,0.016,76.95,0.041,4.725,0.325,15.47,18.13,15.73,-0.001,0.011,6.96,8.19,8.181,0.041,1.408,2.558,-0.035,27.32,32.38,"13-Oct-21","DL","EPIL",3,"3-Dec-21","12/7/2021","23",NA,NA,NA,NA,0.2855
"24","12/7/2021",45.89,58.57,0.059,30.24,35.52,34.82,-0.465,478.2,0.009,0.051,0.041,1.492,29.18,34.8,34.86,38.39,0.055,14.72,12.57,15.18,0.012,77.64,0.026,2.676,0.172,9.523,11.44,10.1,0.002,0.006,6.352,7.241,7.336,0.027,1.102,1.397,-0.021,28.22,33.57,"13-Oct-21","DL","EPIL",4,"3-Dec-21","12/7/2021","24",NA,NA,NA,NA,0.169
"25","12/7/2021",60.12,77.82,0.103,26.92,31.6,30.79,-1.089,1117,0.016,0.051,0.054,2.14,44.81,57.59,58,39.97,0.094,26.04,18.53,24.2,0.018,75.07,0.035,4.989,0.276,19.61,22.51,19.63,0.003,0.011,7.223,8.438,8.425,0.064,1.776,2.204,-0.04,25.12,30.5,"13-Oct-21","DL","EPIL",5,"3-Dec-21","12/7/2021","25",NA,NA,NA,NA,0.3625
"26","12/7/2021",42.69,52.68,0.017,26.62,30.39,31.24,-0.327,337.5,0.006,0.044,0.039,0.796,27.68,32.58,32.46,33.72,0.047,13.64,8.303,9.534,0.005,68.82,0.022,4.211,0.114,7.978,9.199,8.027,0,0.002,6.634,7.581,7.705,0.016,1.058,1.221,-0.018,24.89,29.41,"13-Oct-21","GC","EPIL",1,"3-Dec-21","12/7/2021","26",NA,NA,NA,NA,0.1434
"27","12/7/2021",44.41,56,0.038,23.58,27.58,27.84,-0.323,334.9,0.007,0.042,0.042,0.981,33.19,39.59,39.59,32.85,0.053,16.06,8.399,9.754,0.005,64.68,0.025,5.411,0.133,9.332,10.57,9.239,-0.002,0.002,6.503,7.413,7.48,0.015,0.992,1.451,-0.017,22.67,26.59,"13-Oct-21","GC","EPIL",2,"3-Dec-21","12/7/2021","27",NA,NA,NA,NA,0.1673
"29","12/7/2021",30.55,38.42,-0.015,26.81,31.28,31.1,-0.313,321.1,0.004,0.037,0.027,0.461,15.53,17.84,17.79,31.69,0.033,9.663,4.859,5.517,0.004,69.77,0.014,2.829,0.072,6.844,7.817,6.821,0.002,0.001,5.015,5.661,5.755,0.014,0.967,0.693,-0.014,24.51,29.07,"13-Oct-21","GC","EPIL",3,"3-Dec-21","12/7/2021","29",NA,NA,NA,NA,0.105
"30","12/7/2021",29.77,36.8,-0.017,28.14,32.95,32.36,-0.359,367,0.005,0.038,0.024,0.497,13.4,15.4,15.27,32.39,0.032,9.306,5.714,6.55,0.004,74.86,0.015,3.064,0.066,6.488,7.31,6.522,0.003,-0.001,4.571,5.224,5.253,0.017,1.07,0.538,-0.013,25.86,30.89,"13-Oct-21","GC","EPIL",4,"3-Dec-21","12/7/2021","30",NA,NA,NA,NA,0.1076
"31","12/7/2021",33.38,41.2,0.024,28.19,32.88,33.18,-0.247,254.6,0.004,0.042,0.03,0.615,18.25,21.05,20.96,32.88,0.033,9.751,7.648,8.843,0.004,73.54,0.018,2.56,0.09,5.719,6.48,5.696,0.002,-0.003,5.234,6.022,6.074,0.01,0.925,0.684,-0.014,26.53,31.3,"13-Oct-21","GC","EPIL",5,"3-Dec-21","12/7/2021","31",NA,NA,NA,NA,0.0973
"32","12/7/2021",28.15,33.29,-0.007,26.86,31.13,32.33,-0.109,112.6,0.002,0.036,0.025,0.337,13.28,14.79,14.76,31.09,0.023,7.014,4.118,4.548,0.003,69.39,0.011,2.35,0.059,3.809,4.221,3.723,0.001,-0.002,4.326,4.912,5.033,0.003,0.674,0.538,-0.009,26.06,29.92,"13-Oct-21","GC","EPIP",3,"3-Dec-21","12/7/2021","32",NA,NA,NA,NA,0.0682
"33","12/7/2021",26.33,29.95,-0.011,27.49,31.67,34.02,-0.031,32.8,0,0.034,0.02,0.219,7.274,8.005,7.978,29.53,0.016,4.378,1.998,2.172,0.001,70.03,0.007,0.923,0.034,1.727,1.916,1.701,0.002,-0.007,4.291,4.833,4.875,-0.002,0.572,0.257,-0.006,26.7,31.16,"13-Oct-21","GC","EPIP",5,"3-Dec-21","12/7/2021","33",NA,NA,NA,NA,0.0287
"34","12/7/2021",53.78,66.71,0.161,0.492,0.602,1.181,-0.711,734.4,0.012,0.038,0.091,1.451,73.06,99.14,100.8,83.19,0.113,38.98,16.49,20.05,0.016,4.413,0.05,14.04,0.265,57.37,71.32,58.65,-0.002,0.018,5.014,5.912,5.84,0.043,1.132,3.176,-0.029,2.562,2.952,"13-Oct-21","GC","FILA",3,"3-Dec-21","12/7/2021","34",NA,NA,NA,NA,0.9136
"36","12/7/2021",56.6,71.93,0.127,0.19,0.27,1.344,-0.994,1017,0.013,0.057,0.118,1.741,96.07,142.7,146.9,42.05,0.136,49.43,16.7,20.95,0.019,4.425,0.121,13.17,0.424,33.69,41.16,34.44,0.007,0.009,4.405,5.18,5.129,0.059,1.776,1.108,-0.036,2.926,3.298,"13-Oct-21","GC","FILA",4,"3-Dec-21","12/7/2021","36",NA,NA,NA,NA,0.5983
"37","12/7/2021",4.438,5.183,0.081,0.284,0.331,0.16,-0.042,43.28,0.002,0.002,0.005,0.232,6.979,7.581,7.565,92.48,0.01,5.138,2.228,2.398,0.005,3.256,-0.007,6.468,0.007,50.6,61.08,50.93,0.002,0.004,3.08,3.471,3.427,-0.001,0.125,0.212,-0.006,0.335,0.361,"13-Oct-21","GC","FILA",5,"3-Dec-21","12/7/2021","37",NA,NA,NA,NA,0.1232
"38","12/7/2021",6.923,8.042,-0.008,0.041,0.052,0.249,-0.321,327.9,0.002,0.004,0.007,0.309,8.28,9.218,9.134,9.552,0.019,9.785,2.418,2.665,0.006,2.034,0.011,5.282,0.027,12.89,15.57,13.35,0.003,0.009,3.273,3.759,3.744,0.016,0.547,0.359,-0.009,0.296,0.326,"13-Oct-21","GC","NOSTOC",1,"3-Dec-21","12/7/2021","38",NA,NA,NA,NA,0.148
"39","12/7/2021",2.235,2.574,-0.008,0.025,0.035,0.167,-0.252,256.3,0.002,0.002,0.001,0.276,2.804,3.056,2.991,5.121,0.011,5.864,1.493,1.592,0.004,1.412,0.008,2.41,0.012,13.79,16.35,14.06,0.003,0.003,2.428,2.795,2.774,0.012,0.371,0.099,-0.008,0.217,0.24,"13-Oct-21","GC","NOSTOC",5,"3-Dec-21","12/7/2021","39",NA,NA,NA,NA,0.8987
"40","12/7/2021",35.63,44.39,-0.044,34.58,40.3,38.59,-0.644,656.6,0.003,0.04,0.024,0.477,10.61,12.12,11.94,37.38,0.039,10.2,6.466,7.456,0.006,89.75,0.012,2.808,0.062,8.486,10.17,9.004,0.008,0.005,5.589,6.293,6.414,0.032,1.532,0.463,-0.019,30.66,36.81,"13-Oct-21","GR","EPIL",1,"3-Dec-21","12/7/2021","40",NA,NA,NA,NA,0.153
"41","12/7/2021",35.69,45.92,-0.03,31.35,36.71,35.14,-0.866,883.3,0.006,0.041,0.027,0.731,15.16,17.78,17.53,36.65,0.052,13.46,11.36,13.73,0.01,82.51,0.015,3.99,0.086,11.53,14.25,12.57,0.009,0.01,5.697,6.675,6.646,0.048,1.789,0.685,-0.028,27.64,33.24,"13-Oct-21","GR","EPIL",2,"3-Dec-21","12/7/2021","41",NA,NA,NA,NA,0.2158
"43","12/7/2021",37.18,46.73,0.045,30.11,35,34.83,-0.575,587.6,0.008,0.046,0.031,0.919,19.96,23.57,23.42,36.53,0.045,12.11,13.18,15.69,0.01,79.91,0.02,3.421,0.109,8.613,10.45,9.262,0.006,0.008,5.486,6.35,6.367,0.031,1.345,0.832,-0.024,27.67,33.17,"13-Oct-21","GR","EPIL",3,"3-Dec-21","12/7/2021","43",NA,NA,NA,NA,0.167
"44","12/7/2021",37.17,47.28,0.006,29.31,34.55,33.52,-0.715,731.1,0.006,0.041,0.031,0.865,20.85,24.6,24.44,36.06,0.052,13.97,11.15,13.64,0.01,78.13,0.016,5.289,0.113,11.27,13.88,12,0.007,0.012,5.484,6.389,6.355,0.038,1.575,0.996,-0.024,26.84,31.88,"13-Oct-21","GR","EPIL",4,"3-Dec-21","12/7/2021","44",NA,NA,NA,NA,0.2103
"45","12/7/2021",33.2,41.59,-0.016,29.82,35.01,34.34,-0.567,579,0.003,0.043,0.027,0.565,15.26,17.69,17.52,33.84,0.04,10.53,7.014,8.145,0.006,78.23,0.013,2.753,0.08,8.14,10.22,8.984,0.004,0.003,4.844,5.532,5.626,0.029,1.332,0.718,-0.017,27.13,32.29,"13-Oct-21","GR","EPIL",5,"3-Dec-21","12/7/2021","45",NA,NA,NA,NA,0.1544
"46","12/7/2021",31.47,38.35,0.024,27.29,31.59,32.33,-0.246,253,0.003,0.037,0.027,0.754,17.44,19.64,19.6,32.57,0.03,8.521,6.033,6.724,0.005,71.79,0.011,3.077,0.091,6.862,7.829,6.777,0.002,-0.001,4.801,5.4,5.558,0.011,0.841,0.66,-0.014,26.15,30.45,"13-Oct-21","GR","EPIP",2,"3-Dec-21","12/7/2021","46",NA,NA,NA,NA,0.1111
"47","12/7/2021",31.34,37.32,0.009,29.61,34.68,35.29,-0.142,146.1,0.001,0.037,0.026,0.494,12.74,14.25,14.2,33.66,0.024,6.67,3.634,4.011,0.003,76.97,0.011,1.948,0.078,4.543,5.11,4.467,0.001,-0.007,4.741,5.387,5.479,0.004,0.761,0.558,-0.01,28.31,33.17,"13-Oct-21","GR","EPIP",4,"3-Dec-21","12/7/2021","47",NA,NA,NA,NA,0.0798
