Sample ID,Date,Time,Initial Sample Vol,Diluted To Vol.,Remarks,Sample Type,Samp Number,Analyte Name,Int (Corr),Reported Conc (Calib),Reported Conc (Samp),Conc (Calib),Conc (Samp),RSD (Conc),Samp Units
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Cu 327.3,957335.0245,1.833,1.833,1.832610452,1.832610452,1.708489846,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Fe 238.2,170538.2536,2.008,2.008,2.008222231,2.008222231,0.5644647913,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Fe_r 238.2,17986.12003,1.989,1.989,1.988795702,1.988795702,0.8439068045,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Fe_r 234.3,14944.52591,1.998,1.998,1.998350214,1.998350214,0.6595229915,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,K_r 766.5,6866.416575,2.036,2.036,2.035569329,2.035569329,0.9575480663,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Li_r 670.8,540205.2161,1.942,1.942,1.942393371,1.942393371,1.787789031,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Mg_r 285.2,96236.99483,1.913,1.913,1.913275225,1.913275225,0.7681799045,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Mn 257.6,1873679.548,1.834,1.834,1.834216641,1.834216641,0.5736139633,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Mn_r 260.5,81894.77538,1.865,1.865,1.864607037,1.864607037,0.8677700964,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Mo 202.0,56257.565,2.065,2.065,2.065489564,2.065489564,0.6251620052,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Na_r 589.6,39314.26913,1.942,1.942,1.941984438,1.941984438,0.7396054679,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Ni 231.6,140545.7369,2.046,2.046,2.046077908,2.046077908,0.500887118,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,P 178.2,905.2226246,1.956,1.956,1.956431464,1.956431464,0.2852480435,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Pb 220.3,21128.71865,2.023,2.023,2.023418188,2.023418188,0.4388058664,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,S 181.9,15.74147136,0.01614,0.01614,0.01614366689,0.01614366689,10.94148263,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,S_r 181.9,0.2269465502,0.001895,0.001895,0.001894949855,0.001894949855,364.6150604,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,S 180.6,41.96511876,0.05078,0.05078,0.05078201139,0.05078201139,8.329388159,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Sb 206.8,10292.54503,1.890,1.890,1.890030941,1.890030941,0.2288447851,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Se 196.0,6065.753235,1.894,1.894,1.893708339,1.893708339,0.1818860307,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Si 251.6,354767.6336,8.873,8.873,8.873263099,8.873263099,1.180700316,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Si_r 251.6,33642.3534,8.778,8.778,8.777613302,8.777613302,0.8431905388,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Si_r 212.4,10536.178,8.778,8.778,8.777705213,8.777705213,0.7292485756,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Sn 189.9,14739.24394,1.956,1.956,1.955955488,1.955955488,0.4400847977,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Sr_r 407.7,2684838.383,1.782,1.782,1.781550187,1.781550187,1.262888263,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Ti 334.9,1934001.674,2.008,2.008,2.008108279,2.008108279,0.2022587278,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Tl 190.8,7341.26045,2.010,2.010,2.010029358,2.010029358,0.4681054127,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,V 292.4,751733.0398,1.870,1.870,1.870276455,1.870276455,0.302851963,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Zn 206.2,97249.6788,1.934,1.934,1.933702412,1.933702412,1.130123017,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Zn_r 206.2,13580.60724,1.928,1.928,1.928325354,1.928325354,0.9737840745,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Al 396.2,5340.341539,0.028,0.028,0.02797043633,0.02797043633,0.4051774412,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Al_r 396.2,276.4284221,0.032,0.032,0.03166948909,0.03166948909,5.614759004,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,As 188.9,6.384350454,0.003,0.003,0.003179287121,0.003179287121,73.93190698,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,B 249.6,1455.83942,0.01143,0.01143,0.01142829106,0.01142829106,1.326733246,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,B_r 249.6,190.4219013,0.01235,0.01235,0.01234536666,0.01234536666,7.341254761,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Ba 233.5,216.1673422,0.001516,0.001516,0.001516429562,0.001516429562,7.614408736,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Be 313.1,7612.264707,0.001508,0.001508,0.001507745546,0.001507745546,15.06834965,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Ca_r 317.9,1.425003634,0.000069,0.000069,6.881161487e-005,6.881161487e-005,1939.781437,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Cd 228.8,79.13571389,0.001376,0.001376,0.001376323137,0.001376323137,12.17290819,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Co 228.6,58.14160698,0.001396,0.001396,0.001396153013,0.001396153013,22.14087971,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Cr 267.7,199.6474498,0.001654,0.001654,0.001654415479,0.001654415479,10.91721628,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Cu 327.3,993.264776,0.001901,0.001901,0.001901390176,0.001901390176,18.69696863,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Fe 238.2,310.879261,0.003661,0.003661,0.003660848108,0.003660848108,4.836723557,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Fe_r 238.2,30.25938956,0.003346,0.003346,0.00334589916,0.00334589916,21.18282666,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Fe_r 234.3,31.29718192,0.004185,0.004185,0.004184992591,0.004184992591,18.05307509,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,K_r 766.5,53.62971704,0.01590,0.01590,0.01589868688,0.01589868688,20.70555546,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Li_r 670.8,770.3055523,0.002770,0.002770,0.002769755555,0.002769755555,11.37550659,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Mg_r 285.2,40.17753746,0.000799,0.000799,0.0007987644166,0.0007987644166,45.48480791,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Mn 257.6,-10239.52064,-0.01002,-0.01002,-0.01002385876,-0.01002385876,1.029286653,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Mn_r 260.5,-588.6659443,-0.01340,-0.01340,-0.01340293879,-0.01340293879,3.164363844,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Mo 202.0,60.9445391,0.002238,0.002238,0.00223757124,0.00223757124,11.97522013,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Na_r 589.6,1235.922796,0.06105,0.06105,0.06105017057,0.06105017057,1.865463171,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Ni 231.6,97.23529987,0.001416,0.001416,0.001415560538,0.001415560538,5.951275649,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,P 178.2,-5.71051568,-0.01234,-0.01234,-0.01234197229,-0.01234197229,124.6089845,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Pb 220.3,34.26705753,0.003282,0.003282,0.003281627656,0.003281627656,36.25289009,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,S 181.9,19696.08285,20.20,20.20,20.19931895,20.19931895,0.8154814196,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,S_r 181.9,2428.513008,20.28,20.28,20.2775075,20.2775075,0.06748215008,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,S 180.6,16878.7395,20.42,20.42,20.42497119,20.42497119,0.9169141998,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Sb 206.8,18.86195429,0.003464,0.003464,0.003463640637,0.003463640637,6.496636486,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Se 196.0,6.781287474,0.002117,0.002117,0.00211709579,0.00211709579,94.84142408,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Si 251.6,14628.41439,0.3659,0.3659,0.3658782745,0.3658782745,0.913986558,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Si_r 251.6,1373.766042,0.3584,0.3584,0.3584287621,0.3584287621,1.36638821,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Si_r 212.4,430.4826362,0.3586,0.3586,0.3586357103,0.3586357103,0.5543377746,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Sn 189.9,13.61328549,0.001807,0.001807,0.001806536384,0.001806536384,27.09307801,mg/L
Sulfur IPC,7/15/2021,12:09:12, , , ,0,3,Sr_r 407.7,2930.773599,0.001945,0.001945,0.001944742852,0.001944742852,17.06397429,mg/L
