Sample ID,Date,Time,Initial Sample Vol,Diluted To Vol.,Remarks,Sample Type,Samp Number,Analyte Name,Int (Corr),Reported Conc (Calib),Reported Conc (Samp),Conc (Calib),Conc (Samp),RSD (Conc),Samp Units
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,S 180.669,1.629539425,0.002,0.002,0.00205505616,0.00205505616,269.3268334,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,S 181.975,6.941702505,0.007,0.007,0.006581527265,0.006581527265,103.9826674,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,S_r 181.975,-1.031081849,-0.009,-0.009,-0.009150401896,-0.009150401896,215.2827146,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Sb 206.836,-5.936362502,-0.001,-0.001,-0.0008404065001,-0.0008404065001,82.55445116,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Se 196.026,-16.30161245,-0.004,-0.004,-0.00359677893,-0.00359677893,52.74810217,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Si 251.611,36.32336988,0.001,0.001,0.0007519738187,0.0007519738187,12.1992069,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Si_r 251.611,10.16155614,0.003,0.003,0.002591313459,0.002591313459,58.94644255,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Si_r 212.412,-0.2297849692,0.000,0.000,-0.0001635837722,-0.0001635837722,2044.139032,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Sn 189.927,3.959218038,0.000,0.000,0.0003363148776,0.0003363148776,189.2475084,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Sr_r 407.771,-27.77938155,0.000,0.000,-7.251098131e-006,-7.251098131e-006,37.72973423,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Ti 334.940,114.449836,0.000,0.000,0.0001092093533,0.0001092093533,30.40542718,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Tl 190.801,-1.985084009,0.000,0.000,-0.0004363580235,-0.0004363580235,300.4159695,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,V 292.402,33.9000696,0.000,0.000,7.837554984e-005,7.837554984e-005,58.24032785,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Zn 206.200,-8.215556198,0.000,0.000,-0.0001188044438,-0.0001188044438,60.81256504,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Zn_r 206.200,2.107441365,0.000,0.000,0.0002572990013,0.0002572990013,204.9349727,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Ag 328.068,14.35326192,0.000,0.000,2.690983326e-005,2.690983326e-005,247.6451809,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Ag 338.289,38.75116104,0.000,0.000,0.0002050669642,0.0002050669642,37.83926977,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Al 396.153,1.788220115,0.000,0.000,4.813808772e-006,4.813808772e-006,1756.323317,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Al_r 396.153,9.547442553,0.001,0.001,0.001161858075,0.001161858075,62.5753869,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,As 188.979,2.728126284,0.001,0.001,0.001000400489,0.001000400489,379.2457343,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,B 249.677,-142.9461326,-0.001,-0.001,-0.001036843483,-0.001036843483,20.1040378,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,B_r 249.677,-37.40002785,-0.003,-0.003,-0.002585093315,-0.002585093315,44.13694593,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Ba 233.527,-21.17156647,0.000,0.000,-0.0001380420364,-0.0001380420364,47.01843261,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Be 313.107,-29.87644714,0.000,0.000,-2.033143047e-006,-2.033143047e-006,1223.119676,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Ca_r 317.933,-53.72358009,-0.003,-0.003,-0.00303807278,-0.00303807278,12.53127467,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Cd 288.802,-14.42944824,0.000,0.000,-0.0002176078902,-0.0002176078902,92.99307644,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Co 228.616,4.833718511,0.000,0.000,9.746144428e-005,9.746144428e-005,308.3029902,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Cr 267.716,28.10793936,0.000,0.000,0.0001856655356,0.0001856655356,17.58165795,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Cu 327.393,-2.888078703,0.000,0.000,-5.173186037e-006,-5.173186037e-006,563.3554649,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Fe 238.204,13.06398787,0.000,0.000,0.0001270613798,0.0001270613798,93.13914595,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Fe_r 238.204,-7.221219613,-0.001,-0.001,-0.0007397057356,-0.0007397057356,27.26818008,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Fe_r 234.349,1.978831312,0.000,0.000,0.0002528861967,0.0002528861967,108.81721,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,K_r 766.490,29.11220359,0.004,0.004,0.004293189883,0.004293189883,172.5572997,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Li_r 670.784,15.18781025,0.000,0.000,5.768385445e-005,5.768385445e-005,212.0934949,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Mg_r 285.213,-13.17673123,0.000,0.000,-0.0002534707387,-0.0002534707387,65.56139232,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Mn 257.610,-732.4668856,-0.001,-0.001,-0.0006926864032,-0.0006926864032,2.554527977,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Mn_r 260.568,-40.24715167,-0.001,-0.001,-0.0009833240428,-0.0009833240428,23.97559931,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Mo 202.031,3.696340037,0.000,0.000,9.595261332e-005,9.595261332e-005,437.8534716,mg/L
